ID,ENTRYTYPE,title,author,year,journal,booktitle,volume,number,pages,doi,url,note,bibsource,biburl,timestamp,publisher,editor,series,howpublished,month,eprint,eprinttype,urn,Abstract
DBLP:journals/pacmse/YuZWNZY25,article,"CXXCrafter: An LLM-Based Agent for Automated {C/C++} Open Source Software
Building","Zhengmin Yu and
Yuan Zhang and
Ming Wen and
Yinan Nie and
Wenhui Zhang and
Min Yang",2025,Proc. {ACM} Softw. Eng.,,2,{FSE},2618--2640,10.1145/3729386,https://doi.org/10.1145/3729386,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/pacmse/YuZWNZY25.bib,"Thu, 11 Sep 2025 01:00:00 +0200",,,,,,,,,"Project building is pivotal to support various program analysis tasks, such as generating intermediate representation code for static analysis and preparing binary code for vulnerability reproduction. However, automating the building process for C/C++ projects is a highly complex endeavor, involving tremendous technical challenges, such as intricate dependency management, diverse build systems, varied toolchains, and multifaceted error handling mechanisms. Consequently, building C/C++ projects often proves to be difficult in practice, hindering the progress of downstream applications. Unfortunately, research on facilitating the building of C/C++ projects remains to be inadequate. The emergence of Large Language Models (LLMs) offers promising solutions to automated software building. Trained on extensive corpora, LLMs can help unify diverse build systems through their comprehension capabilities and address complex errors by leveraging tacit knowledge storage. Moreover, LLM-based agents can be systematically designed to dynamically interact with the environment, effectively managing dynamic building issues. Motivated by these opportunities, we first conduct an empirical study to systematically analyze the current challenges in the C/C++ project building process. Particularly, we observe that most popular C/C++ projects encounter an average of five errors when relying solely on the default build systems. Based on our study, we develop an automated build system called CXXCrafter to specifically address the above-mentioned challenges, such as dependency resolution. Our evaluation on open-source software demonstrates that CXXCrafter achieves a success rate of 78% in project building. Specifically, among the Top100 dataset, 72 projects are built successfully by both CXXCrafter and manual efforts, 3 by CXXCrafter only, and 14 manually only. Despite the slightly lower performance,CXXCrafter can save tremendous manual efforts and can also be easily applied to a wider range of applications automatically."
DBLP:journals/pvldb/ChangG25,article,"SagaLLM: Context Management, Validation, and Transaction Guarantees
for Multi-Agent {LLM} Planning","Edward Y. Chang and
Longling Geng",2025,Proc. {VLDB} Endow.,,18,12,4874--4886,,https://www.vldb.org/pvldb/vol18/p4874-chang.pdf,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/pvldb/ChangG25.bib,"Thu, 25 Sep 2025 01:00:00 +0200",,,,,,,,,
DBLP:journals/sigops/YangG25,article,"{DREAM:} Distributed Regional Efficient Agent Management with LLMs
for Online Multi-Agent Pathfinding","Rui Yang and
Rajiv Gupta",2025,{ACM} {SIGOPS} Oper. Syst. Rev.,,59,1,24--33,10.1145/3759441.3759446,https://doi.org/10.1145/3759441.3759446,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/sigops/YangG25.bib,"Fri, 05 Sep 2025 01:00:00 +0200",,,,,,,,,"In this paper, we introduce DREAM, Distributed Regional Efficient Agent Management, a novel method using Large Language Models (LLMs) to solve Multi-Agent Pathfinding (MAPF) problems in complicated environments. Our approach splits up the area into various local regions and an LLM agent handles each one of them intelligently in reasoning and decision making. We present some novel designs in our system: 1) Adaptive region management and allocation to regions, supporting the dynamic partitioning of different complexity or density areas. 2) The multi-level LLM-driven agents collaboration framework that enables peer-peer, interLLM coordination and controls for effective monitoring intelligence across a hierarchical path planning organization hierarchy level ensures autonomy whilst improving overall understanding among LLM agents, leading to more accurate planning decisions from real-time analysis. (3) Failurereflection- replanning mechanism integrated within an individual LLM's management scope eventually results continual improvement. (4) LLM agents can do function calling to interact with the typical algorithms also. Our system successfully processes complex and large-scale MAPF scenarios by merging the higher-orderality of reasoning capabilities in LLMs with this novel distributed framework. For instance, the distributed and hierarchical nature of this approach helps to break a high-dimensional MAPF problem into several groups of smaller dimension. As such, this approach also opens up the development of AI language models in more complex robotics and logistics scenarios, potentially changing how multi-agent coordination is done for actual situations."
DBLP:journals/softx/AldanaMartinBM25,article,eidos: {A} modular approach to external function integration in LLMs,"Jos{\'{e}} F. Aldana{-}Mart{\'{\i}}n and
Antonio Ben{\'{\i}}tez{-}Hidalgo and
Jos{\'{e}} Francisco Aldana Montes",2025,SoftwareX,,31,,102290,10.1016/J.SOFTX.2025.102290,https://doi.org/10.1016/j.softx.2025.102290,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/softx/AldanaMartinBM25.bib,"Sun, 07 Sep 2025 01:00:00 +0200",,,,,,,,,
DBLP:journals/softx/ForootaniAT25,article,"Bio-Eng-LLM {AI} Assist: {A} modular chatbot platform for interdisciplinary
research and education","Ali Forootani and
Danial Esmaeili Aliabadi and
Daniela Thr{\""{a}}n",2025,SoftwareX,,31,,102260,10.1016/J.SOFTX.2025.102260,https://doi.org/10.1016/j.softx.2025.102260,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/softx/ForootaniAT25.bib,"Tue, 05 Aug 2025 01:00:00 +0200",,,,,,,,,
DBLP:journals/softx/PentangeloTLGP25,article,"{SENEM-AI:} Leveraging LLMs for student behavior simulation in virtual
learning environments","Viviana Pentangelo and
Luigi Turco and
Stefano Lambiase and
Carmine Gravino and
Fabio Palomba",2025,SoftwareX,,31,,102278,10.1016/J.SOFTX.2025.102278,https://doi.org/10.1016/j.softx.2025.102278,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/softx/PentangeloTLGP25.bib,"Sun, 07 Sep 2025 01:00:00 +0200",,,,,,,,,
DBLP:journals/softx/PeriniAGPC25,article,"BrickLLM: {A} Python library for generating Brick-compliant {RDF}
graphs using LLMs","Marco Perini and
Daniele Antonucci and
Rocco Giudice and
Marco Savino Piscitelli and
Alfonso Capozzoli",2025,SoftwareX,,30,,102121,10.1016/J.SOFTX.2025.102121,https://doi.org/10.1016/j.softx.2025.102121,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/softx/PeriniAGPC25.bib,"Fri, 04 Jul 2025 01:00:00 +0200",,,,,,,,,
DBLP:journals/softx/SalimHJBB25,article,"{LLM} based {QA} chatbot builder: {A} generative AI-based chatbot
builder for question answering","Md. Shahidul Salim and
Sk. Imran Hossain and
Tanim Jalal and
Dhiman Kumer Bose and
Mohammad Jahid Ibna Basher",2025,SoftwareX,,29,,102029,10.1016/J.SOFTX.2024.102029,https://doi.org/10.1016/j.softx.2024.102029,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/softx/SalimHJBB25.bib,"Wed, 08 Oct 2025 01:00:00 +0200",,,,,,,,,
DBLP:journals/softx/TohmaOGAY25,article,"SmartControl: Interactive {PID} controller design powered by {LLM}
agents and control system expertise","Kadir Tohma and
Halil Ibrahim Okur and
Handan G{\""{u}}rsoy{-}Demir and
Merve Nilay Aydin and
Celaleddin Yeroglu",2025,SoftwareX,,31,,102194,10.1016/J.SOFTX.2025.102194,https://doi.org/10.1016/j.softx.2025.102194,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/softx/TohmaOGAY25.bib,"Tue, 05 Aug 2025 01:00:00 +0200",,,,,,,,,
DBLP:journals/stt/HippargiKN25,article,"Evaluating the Capabilities of LLMs in Traceability Maintenance for
Automotive System and Software Requirements: Three Case Studies","Vibhashree Hippargi and
Erik Kamsties and
J{\""{u}}rgen Naumann",2025,Softwaretechnik-Trends,,45,1,48--49,,https://fb-swt.gi.de/fileadmin/FB/SWT/Softwaretechnik-Trends/Verzeichnis/Band\_45\_Heft\_1/Evaluating\_the\_Capabilities\_of\_LLMs\_in\_Traceability\_Maintenance\_for\_Automotive\_System\_and\_Software\_Requirements.pdf,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/stt/HippargiKN25.bib,"Mon, 31 Mar 2025 01:00:00 +0200",,,,,,,,,
DBLP:journals/tasm/PowersUBCEHPG25,article,What's It Like to Trust an {LLM:} The Devolution of Trust Psychology?,"Simon T. Powers and
Neil Urquhart and
Chloe M. Barnes and
Theodor Cimpeanu and
Anik{\'{o}} Ek{\'{a}}rt and
The Anh Han and
Jeremy Pitt and
Michael Guckert",2025,{IEEE} Technol. Soc. Mag.,,44,3,30--37,10.1109/MTS.2025.3583233,https://doi.org/10.1109/MTS.2025.3583233,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/tasm/PowersUBCEHPG25.bib,"Sun, 21 Sep 2025 01:00:00 +0200",,,,,,,,,
DBLP:journals/tosem/HeTL25,article,"LLM-Based Multi-Agent Systems for Software Engineering: Literature
Review, Vision, and the Road Ahead","Junda He and
Christoph Treude and
David Lo",2025,{ACM} Trans. Softw. Eng. Methodol.,,34,5,124:1--124:30,10.1145/3712003,https://doi.org/10.1145/3712003,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/tosem/HeTL25.bib,"Thu, 11 Sep 2025 01:00:00 +0200",,,,,,,,,"Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This article explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this article, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0."
